FID,F1,F2,F3,F4,F5,ID
7343,-84.759936,31.190847,3.2,7.5,50.516,7373
7344,-84.759946,31.190877,3.6,7.6,50.459,7374
7345,-84.759957,31.190908,3.8,7.9,50.466,7375
7346,-84.759967,31.190938,3.3,7.4,50.382,7376
7347,-84.759978,31.190968,3.2,7.6,50.406,7377
7348,-84.759989,31.190999,3,8,50.389,7378
7349,-84.759999,31.191029,3,7.6,50.407,7379
7350,-84.760011,31.19106,2.2,6.9,50.389,7380
7351,-84.76002,31.191087,2.7,6.3,50.325,7381
7352,-84.760029,31.191112,2.4,5.9,50.262,7382
7353,-84.760037,31.191138,1.7,4.7,50.257,7383
7354,-84.760047,31.191163,1.7,3.7,50.241,7384
7355,-84.760056,31.191189,1.4,4,50.249,7385
7356,-84.760064,31.191212,1.4,3.5,50.269,7386
7357,-84.760072,31.191235,1.6,3.6,50.27,7387
7358,-84.760081,31.191263,1.6,3.6,50.261,7388
7359,-84.760092,31.191293,1.5,3.3,50.282,7389
7360,-84.760102,31.191323,1.7,4,50.344,7390
7361,-84.760113,31.191353,2,4.4,50.363,7391
7362,-84.760123,31.191384,1.9,5.4,50.412,7392
7363,-84.760133,31.191414,2.4,6.4,50.493,7393
7364,-84.760144,31.191444,2.9,7.5,50.562,7394
7365,-84.760154,31.191475,3.9,9.9,50.601,7395
7366,-84.760165,31.191505,4.1,10.5,50.619,7396
7367,-84.760176,31.191536,4.3,10.3,50.641,7397
7368,-84.760187,31.191567,4.2,9.9,50.671,7398
7369,-84.760197,31.191597,3.4,9.5,50.614,7399
7370,-84.760208,31.191627,2.7,8.3,50.593,7400
7371,-84.760218,31.191657,2.9,7.2,50.588,7401
7372,-84.760227,31.191682,2.8,7.8,50.576,7402
7373,-84.760235,31.191703,2.7,7,50.563,7403
7374,-84.760241,31.191721,2.6,6.2,50.563,7404
7375,-84.760248,31.191739,2.2,5.4,50.545,7405
7376,-84.760254,31.191757,2.4,4.8,50.549,7406
7377,-84.76026,31.191775,1.6,5.6,50.571,7407
7378,-84.760266,31.191793,1.5,5,50.555,7408
7379,-84.760273,31.191813,2.3,6.1,50.586,7409
7380,-84.760282,31.191837,2.9,7.9,50.636,7410
7381,-84.760291,31.191866,2.7,6.6,50.656,7411
7382,-84.760302,31.191896,3.2,6.8,50.72,7412
7383,-84.760312,31.191926,3.2,7.5,50.777,7413
7384,-84.760323,31.191956,3.6,7.2,50.854,7414
7385,-84.760334,31.191986,3.1,6.7,50.904,7415
7386,-84.760344,31.192016,2.9,6.1,50.947,7416
7387,-84.760356,31.192046,3,6.6,51.029,7417
7388,-84.760366,31.192077,2.5,5.3,51.072,7418
7389,-84.760376,31.192107,2.4,5.3,51.096,7419
7390,-84.760387,31.192137,2.2,5.4,51.134,7420
7391,-84.760397,31.192167,2.6,5.6,51.164,7421
7392,-84.760408,31.192197,2.5,6.3,51.222,7422
7393,-84.760419,31.192227,2.9,7.4,51.249,7423
7394,-84.760429,31.192258,3,8,51.362,7424
7395,-84.76044,31.192287,3.5,8.3,51.395,7425
7396,-84.760451,31.192318,3.9,8.6,51.454,7426
7397,-84.760461,31.192348,3.6,7.2,51.496,7427
7398,-84.760472,31.192378,3.8,6.6,51.502,7428
7399,-84.760482,31.192409,3.5,6.6,51.532,7429
7400,-84.760493,31.19244,3.4,7.1,51.57,7430
7401,-84.760504,31.19247,3.1,6.7,51.564,7431
7402,-84.760515,31.192501,2.8,6.1,51.53,7432
7403,-84.760526,31.192532,2.5,6.1,51.515,7433
7404,-84.760536,31.192562,2.3,5.9,51.526,7434
7405,-84.760548,31.192593,2.7,6.3,51.505,7435
7406,-84.760558,31.192624,2.3,6.1,51.483,7436
7407,-84.760569,31.192654,2.2,6.6,51.468,7437
7408,-84.760582,31.192683,1.9,6.2,51.36,7438
7409,-84.760591,31.192709,1.8,6.1,51.321,7439
7410,-84.760599,31.192734,1.8,5.3,51.308,7440
7411,-84.760607,31.192755,2,5.1,51.27,7441
7412,-84.760614,31.192777,1.8,5.4,51.287,7442
7413,-84.760621,31.192799,2.3,5.9,51.314,7443
7414,-84.760628,31.19282,2.2,5.1,51.247,7444
7415,-84.760636,31.192842,2.5,5.5,51.423,7445
7416,-84.760638,31.192864,2.4,5.2,51.334,7446
7417,-84.760634,31.192885,2.3,5.1,51.291,7447
7418,-84.760624,31.192905,2.8,5.5,51.288,7448
7419,-84.760607,31.192921,2.6,4.9,51.287,7449
7420,-84.760586,31.192933,2.5,5.3,51.276,7450
7421,-84.760562,31.192938,2.4,4.6,51.277,7451
7422,-84.760537,31.192937,2.2,4.9,51.243,7452
7423,-84.760516,31.19293,2.4,6.6,51.255,7453
7424,-84.7605,31.192915,2.8,5,51.291,7454
7425,-84.76049,31.192894,2.2,4.8,51.347,7455
7426,-84.760481,31.19287,1.7,4.7,51.312,7456
7427,-84.760473,31.192844,1.6,4.6,51.368,7457
7428,-84.760465,31.192818,1.1,3.4,51.368,7458
7429,-84.760456,31.192792,1.2,3,51.382,7459
7430,-84.760449,31.192764,1.2,2.5,51.465,7460
7431,-84.76044,31.192734,1.4,2.9,51.525,7461
7432,-84.760429,31.192704,1.8,3.9,51.587,7462
7433,-84.760418,31.192673,1.6,4.5,51.651,7463
7434,-84.760408,31.192643,2,5.1,51.663,7464
7435,-84.760398,31.192612,2.1,5.4,51.585,7465
7436,-84.760386,31.192582,1.7,5.4,51.586,7466
7437,-84.760375,31.192551,1.9,6,51.581,7467
7438,-84.760365,31.192521,2.6,7.1,51.549,7468
7439,-84.760355,31.19249,2.5,6.7,51.511,7469
7440,-84.760343,31.19246,2.4,5.9,51.547,7470
7441,-84.760332,31.19243,2.7,6.7,51.53,7471
7442,-84.760322,31.192399,2.2,6.6,51.48,7472
7443,-84.760312,31.192368,2.7,7.3,51.442,7473
7444,-84.760301,31.192338,2.4,6.9,51.38,7474
7445,-84.760289,31.192307,2.3,5.4,51.314,7475
7446,-84.760278,31.192276,1.9,4.7,51.251,7476
7447,-84.760268,31.192245,2,5,51.195,7477
7448,-84.760257,31.192215,1.6,4.6,51.156,7478
7449,-84.760246,31.192184,2,5.2,51.057,7479
7450,-84.760235,31.192154,1.7,4.9,51.016,7480
7451,-84.760224,31.192123,1.9,4.5,50.988,7481
7452,-84.760213,31.192093,1.9,5.6,51.081,7482
7453,-84.760202,31.192063,2,5.5,50.969,7483
7454,-84.760191,31.192033,2,5.4,50.934,7484
7455,-84.760181,31.192002,2.6,4.8,50.914,7485
7456,-84.76017,31.191972,1.8,4.5,50.861,7486
7457,-84.76016,31.191941,2.1,5,50.845,7487
7458,-84.76015,31.191914,2,4.9,50.771,7488
7459,-84.760142,31.191889,1.8,4.6,50.728,7489
7460,-84.760133,31.191865,1.7,3.9,50.721,7490
7461,-84.760125,31.191844,1.8,3.6,50.671,7491
7462,-84.760117,31.191823,1.4,3.2,50.654,7492
7463,-84.76011,31.191802,1.2,2.6,50.641,7493
7464,-84.760103,31.191781,1.2,3,50.643,7494
7465,-84.760094,31.191758,1.4,2.7,50.582,7495
7466,-84.760085,31.191733,1.6,3.1,50.597,7496
7467,-84.760073,31.191709,1.6,3,50.435,7497
7468,-84.760065,31.191683,1.6,4,50.393,7498
7469,-84.760055,31.191655,1.7,4.4,50.422,7499
7470,-84.760044,31.191625,1.7,5.8,50.418,7500
7471,-84.760032,31.191594,2.1,7.1,50.423,7501
7472,-84.760021,31.191564,1.8,6.2,50.388,7502
7473,-84.760011,31.191533,2,7.2,50.375,7503
7474,-84.76,31.191503,2.4,7.5,50.367,7504
7475,-84.75999,31.191472,2.3,7.9,50.334,7505
7476,-84.759979,31.191442,2.2,6.7,50.309,7506
7477,-84.759968,31.191412,2.2,5.7,50.292,7507
7478,-84.759959,31.191385,2.1,4.4,50.292,7508
7479,-84.75995,31.19136,2.1,3.7,50.246,7509
7480,-84.759943,31.191339,1.5,3.6,50.214,7510
7481,-84.759936,31.191321,1.4,3.6,50.209,7511
7482,-84.75993,31.191304,1.5,4,50.18,7512
7483,-84.759925,31.191289,1.5,3.8,50.181,7513
7484,-84.75992,31.191274,1.3,3.9,50.156,7514
7485,-84.759915,31.19126,1.3,2.8,50.169,7515
7486,-84.75991,31.191245,1.3,3.7,50.173,7516
7487,-84.759904,31.19123,2,4.3,50.187,7517
7488,-84.7599,31.191216,2.9,5.2,50.154,7518
7489,-84.759894,31.1912,2,4.7,50.119,7519
7490,-84.759888,31.191181,2.8,5.8,50.123,7520
7491,-84.759879,31.191158,3.7,7.5,50.161,7521
7492,-84.75987,31.191132,3.8,6.9,50.195,7522
7493,-84.75986,31.191102,4.3,9,50.199,7523
7494,-84.759849,31.191072,3.9,8.6,50.212,7524
7495,-84.759839,31.191041,4.6,9.4,50.231,7525
7496,-84.759828,31.19101,4.3,9.3,50.245,7526
7497,-84.759817,31.19098,3.7,8.1,50.278,7527
7498,-84.759806,31.19095,3.9,7.8,50.259,7528
7499,-84.759795,31.19092,3.7,7.6,50.271,7529
7500,-84.759785,31.190889,3.9,7.8,50.282,7530
7501,-84.759774,31.190859,4,7.8,50.23,7531
7502,-84.759764,31.190828,3.5,7,50.201,7532
7503,-84.759753,31.190798,3.2,6.6,50.191,7533
7504,-84.759743,31.190768,2.6,6.3,50.189,7534
7505,-84.759732,31.190737,2.2,5.7,50.167,7535
7506,-84.759722,31.190707,2,5.5,50.151,7536
7507,-84.759711,31.190676,1.8,5.4,50.027,7537
7508,-84.7597,31.190645,2.1,4.9,49.998,7538
7509,-84.75969,31.190615,2.6,6,49.94,7539
7510,-84.759679,31.190585,2.7,6.7,49.885,7540
7511,-84.759668,31.190554,3.4,6.8,49.834,7541
7512,-84.759657,31.190524,3.7,8.2,49.814,7542
7513,-84.759647,31.190493,3.7,8,49.664,7543
7514,-84.759636,31.190462,3.9,7.5,49.65,7544
7515,-84.759626,31.190432,3.5,7.8,49.605,7545
7516,-84.759615,31.190401,3.1,8,49.585,7546
7517,-84.759605,31.190371,3.6,7.8,49.555,7547
7518,-84.759594,31.19034,3.5,7.3,49.516,7548
7519,-84.759583,31.19031,3.2,6.9,49.489,7549
7520,-84.759572,31.190279,3.1,6.7,49.503,7550
7521,-84.759561,31.190249,2.6,5.8,49.488,7551
7522,-84.759551,31.190219,2.8,6,49.417,7552
7523,-84.759541,31.190188,2.5,5.9,49.384,7553
7524,-84.75953,31.190158,2.4,5.3,49.373,7554
7525,-84.759519,31.190127,2.2,4.7,49.285,7555
7526,-84.759508,31.190097,2.4,4.4,49.274,7556
7527,-84.759498,31.190067,2,4.6,49.233,7557
7528,-84.759487,31.190036,2.5,4.7,49.199,7558
7529,-84.759477,31.190006,2.8,5.5,49.221,7559
7530,-84.759466,31.189975,3.1,5.7,49.162,7560
7531,-84.759455,31.189944,3.7,6.2,49.12,7561
7532,-84.759445,31.189914,3.6,6.4,49.115,7562
7533,-84.759434,31.189883,3.8,6.2,49.099,7563
7534,-84.759423,31.189853,3.6,6.1,49.083,7564
7535,-84.759413,31.189823,4.2,6.4,49.044,7565
7536,-84.759402,31.189792,3.6,6.5,49.055,7566
7537,-84.759391,31.189762,3.9,6.2,49.026,7567
7538,-84.75938,31.189731,3.6,5.7,49.005,7568
7539,-84.75937,31.1897,3.4,6.2,48.962,7569
7540,-84.759359,31.18967,3.2,5.9,48.946,7570
7541,-84.759348,31.18964,3.6,6.5,48.864,7571
7542,-84.75934,31.189615,3.5,6.3,48.876,7572
7543,-84.759332,31.189596,3.6,6.5,48.879,7573
7544,-84.759326,31.189578,3.7,6,48.856,7574
7545,-84.759321,31.18956,4,5.9,48.865,7575
7546,-84.759315,31.189542,3.4,5,48.92,7576
7547,-84.759309,31.189525,2.5,5,48.886,7577
7548,-84.759303,31.189511,2.4,4.3,48.874,7578
7549,-84.759299,31.189496,1.1,3.2,48.813,7579
7550,-84.759292,31.18948,1.4,3.1,48.789,7580
7551,-84.759287,31.189462,1.6,4.6,48.83,7581
7552,-84.75928,31.189443,1.8,3.5,48.847,7582
7553,-84.759273,31.189422,2.2,3.9,48.811,7583
7554,-84.759265,31.189401,2.3,4.4,48.825,7584
7555,-84.759257,31.189378,2.6,4.4,48.829,7585
7556,-84.759239,31.189326,3.4,4.6,48.801,7586
7557,-84.75923,31.189301,3.1,4.1,48.794,7587
7558,-84.759221,31.189275,2.6,3.8,48.786,7588
7559,-84.759212,31.189249,2.9,3.7,48.781,7589
7560,-84.759203,31.189224,3,3.9,48.791,7590
7561,-84.759194,31.189198,2.6,4,48.811,7591
7562,-84.759185,31.189173,2.1,4,48.837,7592
7563,-84.759176,31.189147,1.7,3.5,48.811,7593
7564,-84.759169,31.189126,2,3.6,48.793,7594
7565,-84.759162,31.189104,2.5,4.5,48.873,7595
7566,-84.759154,31.189083,2.5,5.8,48.819,7596
7567,-84.759147,31.189064,1.9,5.6,48.76,7597
7568,-84.759138,31.18904,2.9,6.3,48.838,7598
7569,-84.759128,31.189015,2.2,4.7,48.803,7599
7570,-84.75912,31.18899,2.3,4.7,48.82,7600
7571,-84.759111,31.188964,1.7,4.6,48.84,7601
7572,-84.759102,31.188939,2.5,5.2,48.84,7602
7573,-84.759093,31.188913,1.8,4.3,48.893,7603
7574,-84.759085,31.188888,1.3,4.3,48.856,7604
7575,-84.759075,31.188863,0.8,4.1,48.867,7605
7576,-84.759067,31.188839,1.2,3.5,48.887,7606
7577,-84.75906,31.188817,1.4,3.6,48.914,7607
7578,-84.759052,31.188797,1,3.6,48.882,7608
7579,-84.759045,31.188776,1.1,3,48.88,7609
7580,-84.759038,31.188754,1.3,3.6,48.867,7610
7581,-84.759028,31.188729,1.5,3.4,48.881,7611
7582,-84.759019,31.188703,1.5,3.7,48.923,7612
7583,-84.759011,31.188678,1.7,3.9,48.888,7613
7584,-84.759002,31.188652,1.2,3.6,48.864,7614
7585,-84.758993,31.188627,1.5,4.4,48.854,7615
7586,-84.758983,31.188601,1.7,4.7,48.856,7616
7587,-84.758972,31.188577,1.9,4.9,48.855,7617
7588,-84.758954,31.188557,1.8,4.9,48.866,7618
7589,-84.758935,31.188543,1.7,4.2,48.879,7619
7590,-84.758911,31.188539,1.6,4.5,48.826,7620
7591,-84.758887,31.188542,2,4.9,48.768,7621
7592,-84.758867,31.188554,2.6,4.9,48.769,7622
7593,-84.758853,31.188571,2.6,4.1,48.741,7623
7594,-84.758846,31.188591,1.6,3.1,48.69,7624
7595,-84.758845,31.188613,1.7,3.6,48.693,7625
7596,-84.758846,31.188636,2.9,4.3,48.704,7626
7597,-84.758848,31.188662,1.9,3.4,48.69,7627
7598,-84.758852,31.188689,2,3.2,48.737,7628
7599,-84.758859,31.188715,2.6,3.7,48.755,7629
7600,-84.758867,31.188741,2,3.5,48.734,7630
7601,-84.758875,31.188767,2.5,3.4,48.738,7631
7602,-84.758884,31.188792,1.8,3.9,48.753,7632
7603,-84.758893,31.188818,1.4,3,48.824,7633
7604,-84.758902,31.188844,1.4,3.5,48.766,7634
7605,-84.758911,31.188869,1.7,3.5,48.754,7635
7606,-84.75892,31.188895,0.8,3.8,48.778,7636
7607,-84.758929,31.188921,2.2,3.3,48.747,7637
7608,-84.758937,31.188946,2.6,4,48.696,7638
7609,-84.758946,31.188972,3.5,4.5,48.718,7639
7610,-84.758955,31.188998,2.5,4.1,48.735,7640
7611,-84.758964,31.189024,2.1,4.3,48.728,7641
7612,-84.758974,31.189049,2.1,4.6,48.648,7642
7613,-84.758983,31.189075,1.6,4.5,48.57,7643
7614,-84.758992,31.1891,1.3,4.6,48.599,7644
7615,-84.759001,31.189126,2.9,5.4,48.618,7645
7616,-84.75901,31.189152,4.6,6.5,48.641,7646
7617,-84.759019,31.189178,5,7.1,48.625,7647
7618,-84.759028,31.189204,3.7,6.6,48.648,7648
7619,-84.759037,31.189229,3.7,5.9,48.645,7649
7620,-84.759046,31.189256,5,5.7,48.647,7650
7621,-84.759055,31.18928,5.4,5.8,48.605,7651
7622,-84.759063,31.189307,5.2,5.7,48.649,7652
7623,-84.759073,31.189333,4.6,5,48.638,7653
7624,-84.759082,31.189358,4.4,4.7,48.656,7654
7625,-84.75909,31.189383,4.5,5.3,48.669,7655
7626,-84.759097,31.189403,4.8,5,48.682,7656
7627,-84.759103,31.189421,4.1,5.2,48.69,7657
7628,-84.75911,31.189439,5.2,5.9,48.704,7658
7629,-84.759116,31.189457,3.7,5,48.729,7659
7630,-84.759123,31.189475,2.3,4.1,48.693,7660
7631,-84.759128,31.189493,2.1,4.2,48.715,7661
7632,-84.759135,31.189511,2.2,4.6,48.701,7662
7633,-84.759142,31.189531,2.7,4.5,48.734,7663
7634,-84.75915,31.189552,2.1,4.4,48.701,7664
7635,-84.759158,31.189577,2.7,4.4,48.678,7665
7636,-84.759167,31.189601,3.1,4.2,48.669,7666
7637,-84.759176,31.189627,2.3,4.2,48.737,7667
7638,-84.759185,31.189653,2.6,4.8,48.79,7668
7639,-84.759194,31.189679,2.4,4.4,48.841,7669
7640,-84.759202,31.189705,2.6,5.3,48.893,7670
7641,-84.759212,31.189731,2.8,5.7,48.891,7671
7642,-84.759221,31.189757,3.1,5.2,48.913,7672
7643,-84.759228,31.189783,3,4.7,49.009,7673
7644,-84.759237,31.189809,3,5,49.007,7674
7645,-84.759246,31.189834,2.8,4.9,49.019,7675
7646,-84.759255,31.18986,2.7,4.8,49.042,7676
7647,-84.759265,31.189886,2.7,4.5,49.011,7677
7648,-84.759273,31.189913,2.5,4,49.101,7678
7649,-84.759282,31.189939,2.4,4.1,49.112,7679
7650,-84.759291,31.189965,2.4,4,49.209,7680
7651,-84.7593,31.189991,2,4.2,49.189,7681
7652,-84.759309,31.190017,2,4.1,49.219,7682
7653,-84.759317,31.190043,1.8,3.9,49.209,7683
7654,-84.759326,31.190068,1.7,4.2,49.2,7684
7655,-84.759336,31.190094,1.6,3.8,49.229,7685
7656,-84.759345,31.190119,1.5,4.1,49.224,7686
7657,-84.759354,31.190145,1.8,4.2,49.173,7687
7658,-84.759363,31.190171,1.8,4.2,49.211,7688
7659,-84.759372,31.190196,1.8,4,49.211,7689
7660,-84.759381,31.190222,2,4.6,49.234,7690
7661,-84.75939,31.190248,2,5.3,49.21,7691
7662,-84.759399,31.190273,2.4,6.7,49.301,7692
7663,-84.759408,31.190299,2.2,7.4,49.314,7693
7664,-84.759417,31.190324,2.1,7.6,49.337,7694
7665,-84.759425,31.19035,2.3,7.1,49.378,7695
7666,-84.759432,31.190376,2.3,6.8,49.417,7696
7667,-84.759441,31.190402,2.4,7.5,49.43,7697
7668,-84.75945,31.190427,2.6,6.3,49.435,7698
7669,-84.759458,31.190453,3,7.4,49.417,7699
7670,-84.759467,31.190479,2.5,6.4,49.451,7700
7671,-84.759475,31.190505,2.4,6.2,49.485,7701
7672,-84.759484,31.190531,2.2,6.1,49.542,7702
7673,-84.759492,31.190556,2,6.2,49.494,7703
7674,-84.759501,31.190582,1.6,5.2,49.55,7704
7675,-84.759511,31.190607,1.9,5.6,49.609,7705
7676,-84.759519,31.190633,1.8,5.2,49.596,7706
7677,-84.759525,31.190658,1.4,4.3,49.558,7707
7678,-84.759534,31.190684,1.4,4.3,49.647,7708
7679,-84.759543,31.19071,1.4,3.9,49.701,7709
7680,-84.759553,31.190739,1.4,3.9,49.782,7710
7681,-84.759565,31.190769,1.5,4.4,49.791,7711
7682,-84.759576,31.1908,1.9,5.3,49.804,7712
7683,-84.759586,31.19083,2,5.2,49.8,7713
7684,-84.759597,31.19086,2,5.2,49.813,7714
7685,-84.759608,31.190891,2.5,5.5,49.807,7715
7686,-84.759618,31.190922,2.3,5.2,49.881,7716
7687,-84.759628,31.190952,3.3,6.3,49.887,7717
7688,-84.759639,31.190983,3.3,7,49.913,7718
7689,-84.759649,31.191013,3.3,7,49.882,7719
7690,-84.75966,31.191044,4.1,8.2,49.885,7720
7691,-84.75967,31.191074,4.5,10.9,49.88,7721
7692,-84.759681,31.191105,4.7,10.6,49.891,7722
7693,-84.75969,31.191131,4.1,11.7,49.874,7723
7694,-84.759698,31.191153,4.1,10.5,49.807,7724
7695,-84.759705,31.191174,3.5,10.6,49.795,7725
7696,-84.759712,31.191196,1.7,7,49.771,7726
7697,-84.75972,31.191217,1.7,5.8,49.773,7727
7698,-84.759727,31.191238,2.1,6.8,49.766,7728
7699,-84.759735,31.191259,1.2,4.2,49.784,7729
7700,-84.759744,31.191283,1.3,4.2,49.765,7730
7701,-84.759754,31.19131,1.8,5.4,49.785,7731
7702,-84.759764,31.19134,1.8,5.6,49.772,7732
7703,-84.759775,31.191371,1.6,5.2,49.756,7733
7704,-84.759785,31.191401,2.1,5.5,49.775,7734
7705,-84.759795,31.191432,1.8,5,49.804,7735
7706,-84.759806,31.191462,1.6,4.1,49.801,7736
7707,-84.759816,31.191492,1.6,3.6,49.809,7737
7708,-84.759827,31.191523,1.4,2.9,49.84,7738
7709,-84.759838,31.191553,1.6,3.1,49.814,7739
7710,-84.759849,31.191583,1.4,2.9,49.861,7740
7711,-84.759859,31.191614,1.3,2.4,49.87,7741
7712,-84.75987,31.191644,1.3,2.5,49.905,7742
7713,-84.75988,31.191674,1.1,2.1,49.929,7743
7714,-84.759891,31.191703,0.7,1.7,49.963,7744
7715,-84.759902,31.191733,0.7,1.5,49.984,7745
7716,-84.759912,31.191763,0.8,1.5,50.028,7746
7717,-84.759923,31.191793,1.1,2.2,50.031,7747
7718,-84.759934,31.191823,1.2,2.4,50.044,7748
7719,-84.759945,31.191854,1.7,3,50.049,7749
7720,-84.759956,31.191884,1.5,3.2,50.072,7750
7721,-84.759966,31.191914,1.6,3.6,50.082,7751
7722,-84.759976,31.191944,1.3,3.7,50.134,7752
7723,-84.759986,31.191975,1.5,4.3,50.136,7753
7724,-84.759996,31.192005,1.4,4.7,50.161,7754
7725,-84.760006,31.192035,1.9,4.3,50.161,7755
7726,-84.760017,31.192065,1.8,5.2,50.191,7756
7727,-84.760028,31.192096,1.6,4.9,50.233,7757
7728,-84.760038,31.192126,1.5,4.8,50.234,7758
7729,-84.760049,31.192156,1.7,4.6,50.309,7759
7730,-84.76006,31.192186,1.5,4.6,50.35,7760
7731,-84.76007,31.192216,1.2,4.4,50.391,7761
7732,-84.760081,31.192246,1.5,4.6,50.451,7762
7733,-84.760091,31.192276,1.5,4.2,50.481,7763
7734,-84.760101,31.192307,1.3,3.7,50.606,7764
7735,-84.760111,31.192337,1.3,3.7,50.628,7765
7736,-84.760121,31.192367,1.3,3.5,50.688,7766
7737,-84.760132,31.192397,1.4,3,50.729,7767
7738,-84.760143,31.192427,1.2,3.1,50.775,7768
7739,-84.760153,31.192457,1.2,3.1,50.816,7769
7740,-84.760164,31.192488,1.2,2.8,50.854,7770
7741,-84.760174,31.192518,1.2,3.3,50.81,7771
7742,-84.760185,31.192548,1.2,2.9,50.83,7772
7743,-84.760195,31.192578,1.3,3.1,50.864,7773
7744,-84.760206,31.192608,1.4,2.7,50.863,7774
7745,-84.760216,31.192638,1.2,2.9,50.905,7775
7746,-84.760227,31.192669,1.2,3.5,50.898,7776
7747,-84.760238,31.192699,1.3,3.6,50.927,7777
7748,-84.760248,31.192728,1.3,3.3,50.931,7778
7749,-84.760257,31.192754,1.3,3.3,50.964,7779
7750,-84.760266,31.19278,0.6,1.8,50.971,7780
7751,-84.760275,31.192806,1.1,2.2,50.98,7781
7752,-84.760282,31.192828,1.1,2.3,50.977,7782
7753,-84.760289,31.192849,1.2,2.5,50.946,7783
7754,-84.760297,31.192871,1.7,2.9,50.979,7784
7755,-84.760301,31.192893,1.2,2.9,50.946,7785
7756,-84.760301,31.192914,1.3,2.8,50.925,7786
7757,-84.760296,31.192936,1.1,2.3,50.945,7787
7758,-84.760284,31.192954,1.2,2.9,50.925,7788
7759,-84.760266,31.192969,1.4,3.3,51.033,7789
7760,-84.760243,31.192979,1.4,3.5,51.121,7790
7761,-84.760218,31.192983,1.4,3.4,51.114,7791
7762,-84.760193,31.192981,1,3.3,51.178,7792
7763,-84.760171,31.192973,1.1,3.6,51.189,7793
7764,-84.760154,31.192959,1.4,4,51.187,7794
7765,-84.760144,31.192939,1.8,4.6,51.232,7795
7766,-84.760141,31.192915,1.6,4,51.169,7796
7767,-84.760137,31.192889,1.2,3.6,51.118,7797
7768,-84.760131,31.192859,0.8,2.8,51.138,7798
7769,-84.760122,31.192828,0.5,2,51.182,7799
7770,-84.760114,31.192798,0.6,2.2,51.09,7800
7771,-84.760104,31.192767,0.8,2.2,51.094,7801
7772,-84.760094,31.192736,0.9,2.6,51.063,7802
7773,-84.760085,31.192705,0.9,2.5,50.979,7803
7774,-84.760074,31.192675,0.8,2.5,50.943,7804
7775,-84.760064,31.192645,1.1,2.8,50.87,7805
7776,-84.760053,31.192614,0.9,2.5,50.868,7806
7777,-84.76004,31.192585,1,2.8,50.751,7807
7778,-84.760029,31.192554,1.2,2.9,50.708,7808
7779,-84.760017,31.192525,1,2.6,50.521,7809
7780,-84.760006,31.192495,1.1,2.9,50.504,7810
7781,-84.759996,31.192464,1,2.6,50.499,7811
7782,-84.759985,31.192434,1,2.7,50.464,7812
7783,-84.759974,31.192404,1.1,3.2,50.409,7813
7784,-84.759963,31.192373,1.1,2.9,50.376,7814
7785,-84.759952,31.192343,1.1,2.6,50.295,7815
7786,-84.759942,31.192312,1.1,3,50.283,7816
7787,-84.759931,31.192282,1.3,3.4,50.214,7817
7788,-84.75992,31.192252,1,2.7,50.181,7818
7789,-84.759909,31.192222,1.2,2.8,50.146,7819
7790,-84.759898,31.192191,1,2.6,50.076,7820
7791,-84.759888,31.192161,1.2,2.7,50.018,7821
7792,-84.759878,31.192131,1.4,3,49.955,7822
7793,-84.759869,31.192101,1.2,2.5,49.868,7823
7794,-84.759858,31.192071,1.4,2.4,49.844,7824
7795,-84.759848,31.19204,1.2,2.6,49.806,7825
7796,-84.759837,31.19201,1.2,2.4,49.844,7826
7797,-84.759826,31.191979,1,5.7,49.915,7827
7798,-84.759815,31.191948,1.1,2.2,49.906,7828
7799,-84.759804,31.191918,0.9,1.9,49.882,7829
7800,-84.759793,31.191888,0.6,1.6,49.862,7830
7801,-84.759783,31.191857,0.7,1.6,49.828,7831
7802,-84.759772,31.191827,0.6,1.3,49.795,7832
7803,-84.759738,31.191736,0.8,1.6,49.684,7835
7804,-84.759727,31.191706,1.2,2.6,49.695,7836
7805,-84.759717,31.191676,1.2,2.4,49.691,7837
7806,-84.759707,31.191645,1.4,2.8,49.636,7838
7807,-84.759696,31.191614,1.3,2.8,49.634,7839
7808,-84.759685,31.191584,1.4,2.9,49.638,7840
7809,-84.759674,31.191553,1.4,3,49.614,7841
7810,-84.759663,31.191523,1.7,3,49.611,7842
7811,-84.759652,31.191492,1.4,3,49.55,7843
7812,-84.759642,31.191462,1.4,2.8,49.586,7844
7813,-84.759632,31.191433,1.2,2.4,49.591,7845
7814,-84.759623,31.191408,1,2.5,49.696,7846
7815,-84.759614,31.191381,1,2.4,49.761,7847
7816,-84.759606,31.191359,1.1,2.5,49.736,7848
7817,-84.759599,31.19134,1.1,2.4,49.727,7849
7818,-84.759593,31.191321,1.1,2.5,49.704,7850
7819,-84.759585,31.191304,1,2.6,49.56,7851
7820,-84.759577,31.191284,1,2.8,49.61,7852
7821,-84.75957,31.191267,0.8,2.7,49.556,7853
7822,-84.759564,31.191249,0.7,3.1,49.621,7854
7823,-84.759557,31.191228,1.3,4,49.626,7855
7824,-84.759549,31.191206,1.8,5.6,49.682,7856
7825,-84.759541,31.19118,2.2,7.6,49.714,7857
7826,-84.759531,31.191154,2.5,8.7,49.693,7858
